"transit_timestamp","transit_mode","station_complex_id","station_complex","borough","payment_method","fare_class_category","ridership","transfers","latitude","longitude","Georeference"
"10/11/2025 10:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Other","8","1","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/11/2025 09:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Other","8","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 09:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","11","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 09:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Seniors & Disability","22","11","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 09:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Students","22","4","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 10:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Students","29","5","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 11:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Fair Fare","4","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/11/2025 11:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Seniors & Disability","5","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/11/2025 11:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Other","17","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 11:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Full Fare","659","38","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 11:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","14","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 11:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Students","38","3","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 10:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","10","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/11/2025 12:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Seniors & Disability","25","5","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 11:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","18","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 11:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Fair Fare","28","5","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 10:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Full Fare","600","58","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 10:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Seniors & Disability","31","11","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/11/2025 12:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","18","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 12:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Full Fare","763","56","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 11:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Full Fare","11","3","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/11/2025 11:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Seniors & Disability","41","8","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 12:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Full Fare","9","2","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 12:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Students","116","2","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 12:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Fair Fare","4","1","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/11/2025 11:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Other","24","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 01:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Seniors & Disability","8","3","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/11/2025 12:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Seniors & Disability","4","1","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/11/2025 12:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Fair Fare","30","4","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 01:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Students","57","9","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 02:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Fair Fare","4","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 02:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Full Fare","13","2","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 02:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Fair Fare","33","6","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 02:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Students","70","9","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 01:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Seniors & Disability","41","10","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/11/2025 01:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Full Fare","6","1","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 01:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","29","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 01:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","24","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/11/2025 01:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Full Fare","833","50","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 01:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Other","18","1","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 02:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","22","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 12:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Other","16","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/11/2025 12:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","22","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 12:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Other","14","1","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 01:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Fair Fare","2","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 01:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Fair Fare","27","5","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/11/2025 03:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Other","47","1","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 01:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Other","36","1","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 03:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Fair Fare","11","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/11/2025 02:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Full Fare","840","52","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 02:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Seniors & Disability","1","1","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/11/2025 02:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Other","18","1","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/11/2025 03:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Fair Fare","58","8","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 04:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Other","11","1","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 02:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Seniors & Disability","32","7","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 03:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Other","24","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 03:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Seniors & Disability","1","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/11/2025 03:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Full Fare","9","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 03:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","39","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 03:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Full Fare","943","51","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 03:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","17","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/11/2025 03:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Students","88","8","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 02:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","13","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 04:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Other","32","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 04:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","25","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 04:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Full Fare","770","61","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 04:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Seniors & Disability","44","4","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 02:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Other","29","1","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 04:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Seniors & Disability","1","1","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/11/2025 04:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Full Fare","12","1","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 04:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","20","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/11/2025 06:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Seniors & Disability","1","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/11/2025 04:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Fair Fare","5","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 04:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Fair Fare","48","14","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 06:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Full Fare","8","1","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/11/2025 05:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Students","58","4","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 05:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","21","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 03:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Seniors & Disability","34","5","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 05:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Other","23","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/11/2025 06:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Fair Fare","41","4","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 06:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Full Fare","982","53","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 04:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Students","60","2","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 05:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Seniors & Disability","1","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/11/2025 05:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Full Fare","810","36","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 05:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Other","10","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 05:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Full Fare","13","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/11/2025 05:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","13","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 05:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Fair Fare","40","2","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 06:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","27","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 06:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Other","6","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 06:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Students","53","2","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 05:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Fair Fare","4","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 07:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Other","4","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/11/2025 06:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Fair Fare","5","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 06:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","22","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 05:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Seniors & Disability","33","9","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/11/2025 07:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Fair Fare","4","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/11/2025 07:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Fair Fare","24","3","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 07:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Students","49","3","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 08:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","13","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/11/2025 07:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","19","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 06:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Seniors & Disability","19","3","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 07:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Full Fare","7","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 06:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Other","25","1","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 08:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Students","22","2","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 08:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Full Fare","501","40","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 08:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Fair Fare","1","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/11/2025 08:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Other","16","1","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/11/2025 08:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Other","8","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 09:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Fair Fare","16","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 09:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Other","6","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 09:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Seniors & Disability","13","5","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 07:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Full Fare","739","70","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 07:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Seniors & Disability","24","7","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 08:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","5","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/11/2025 08:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Seniors & Disability","14","3","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 08:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Full Fare","4","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 08:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Fair Fare","23","2","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 07:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Seniors & Disability","3","1","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/11/2025 07:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Other","20","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 07:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","14","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 09:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Other","20","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/11/2025 09:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","11","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 10:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Fair Fare","2","1","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/11/2025 09:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Full Fare","411","23","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 10:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Seniors & Disability","4","1","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 09:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","14","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 09:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Full Fare","3","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 10:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Full Fare","416","29","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 11:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Students","9","1","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 10:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Full Fare","3","2","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/11/2025 10:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Other","21","2","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 09:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Fair Fare","3","1","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/11/2025 09:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Students","30","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 11:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","11","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/11/2025 11:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","14","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 11:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Full Fare","2","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/11/2025 11:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Other","14","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 11:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Seniors & Disability","4","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/11/2025 10:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Other","3","1","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 10:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Students","30","2","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 11:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Fair Fare","2","0","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/11/2025 10:00:00 PM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Fair Fare","17","4","40.692337","-73.98594","POINT (-73.98594 40.692337)"
